hashtags,x,y,z
flexatron,-0.04267505176685372,-0.017542928338033576,-0.03497607433124359
positivemindset,-0.04094281918775474,-0.02461316269370629,-0.03758271899230487
fight,-0.040911363973105117,-0.024356091587652572,-0.03768946265666369
positivevibes,-0.0383879227968327,-0.021690392801703765,-0.03255705711487649
swole,-0.03333211311095777,-0.016280664599602878,-0.02232562081489484
instadaily,-0.04391041138120977,-0.017313791204107053,-0.03628878012608839
prayer,-0.040291408942874266,-0.02356081017251908,-0.03632738751694824
focused,-0.040911363973105117,-0.024356091587652572,-0.03768946265666369
practice,-0.04286533341688205,-0.018914617218212863,-0.03647244283019441
TheWin,-0.03867551448702658,-0.021492524146771417,-0.03245033150230785
eat,-0.03603487503421015,-0.019646549968638682,-0.0274668479701783
cookiemonster,-0.03551157526943145,-0.018434945327465466,-0.026660224983203126
cookies,-0.03862181908121601,-0.02208713484963977,-0.0331432778132256
live,-0.03796553827474045,-0.021653602524783593,-0.031638949835920534
mycookiedealer,-0.03750723856816105,-0.02060536249058499,-0.030644596465554317
purpose,-0.03743016682784884,-0.02048307654922193,-0.030599307401373614
shoulder,-0.03970931774925265,-0.023221831365310846,-0.03532280595113747
process,-0.04032610289337381,-0.023657234536861783,-0.03619652076350371
thebestisyettocome,-0.03918674802935827,-0.022997825635096964,-0.034060118039346
Art,-0.040911363973105117,-0.024356091587652572,-0.03768946265666369
earn,-0.03603487503421015,-0.019646549968638682,-0.0274668479701783
instamood,-0.03448815199813194,-0.017837967649586964,-0.024465894697108196
earnednotgiven,-0.03891058538293854,-0.021665067771622203,-0.033287076228940435
saw,-0.03603487503421015,-0.019646549968638682,-0.0274668479701783
flexfriday,-0.03991308714143709,-0.022694251102555317,-0.03534979164202682
dreambig,-0.039776764812068904,-0.016488338557983855,-0.030828801218890922
vision,-0.036128727587881444,-0.019832339017833763,-0.0279537019073083
believe,-0.04356865925323242,-0.01760404758450322,-0.036499143108172795
dream2believe,-0.03603487503421015,-0.019646549968638682,-0.0274668479701783
thankful,-0.03911800870111589,-0.021973965814147442,-0.033791588027796714
focus,-0.04043947679465043,-0.01708417764296249,-0.03214248549228393
thebest,-0.04058916190327444,-0.023979558980710372,-0.03674554142791166
doingwork,-0.05108165427816137,0.04331976510158813,-0.0008013120453334768
flexing,-0.03580043463882642,-0.01951718350507791,-0.02767143436096458
posing,-0.034644222394483025,-0.018438994538397525,-0.025164528208143164
movingweight,-0.034644222394483025,-0.018438994538397525,-0.025164528208143164
cookiedealer,-0.03603487503421015,-0.019646549968638682,-0.0274668479701783
aries,-0.04136069752563254,-0.02402403125339555,-0.03774911123390815
bornday,-0.04169515426845705,-0.01613757235886056,-0.03310272664444616
inspire,-0.039094259969845856,-0.022221957083326836,-0.033588187728683654
daretodreambigger,-0.03171500924521152,-0.0146127462413006,-0.01924025922952354
weworking,-0.03204408925459762,-0.014955201682782972,-0.01971162797742943
challengeaccepted,-0.046650314932841046,-0.0336988945310088,-0.05623297875731846
justgettingstarted,-0.03367367037050672,-0.0018113421723675294,-0.011330339687696145
thedragonslairgym,-0.032346878963509025,-0.01486319256398916,-0.019869441976860358
TheDragonsLairGym,-0.033803793421134626,-0.015158308688408229,-0.022707116588806846
workaholic,-0.032044089254599235,-0.014955201683729408,-0.01971162797732703
working,-0.032044089254597806,-0.014955201683325712,-0.01971162797756059
hustle,-0.034558811494134915,-0.020612971877096816,-0.027898479802648615
thestruggleisreal,-0.0361231756195153,0.008672738228038093,-0.007034630290723651
dontgiveup,-0.032499514083265416,-0.015205411420480076,-0.02024460915854753
allgasnobreaks,-0.03338839717821527,-0.016401775087630948,-0.02247159556394424
noecxuses,-0.03282631967724126,-0.015087829432323297,-0.02084225189201454
bedrivem,-0.03378603143569088,-0.014594804238943264,-0.0214359954067929
insdaily,-0.033444563091916575,-0.004437868332889181,-0.013985646519362016
modaymotivation,-0.03603471099094782,-0.011447048677062152,-0.021910543842181444
thegrind,-0.039283422302524545,-0.005598946825718657,-0.02275800751265785
press,-0.03271702679441382,-0.015310618028201281,-0.020499975595652687
progressnotperfection,-0.03211520883003556,-0.015031702934297297,-0.019820202596768137
bodybuilders,-0.03363487229576037,-0.015936293019640526,-0.021965971778533936
fitfamily,-0.03513575166891084,-7.456863787656213e-05,-0.012645735293342392
dream,-0.033581106343472396,-0.016463287512864012,-0.02211576896787982
support,-0.03440723814053123,-0.014221041568320568,-0.021314893747333297
humpday,-0.03821371532308901,0.009838981588811557,-0.008662655324436856
sAW,-0.03700690536337191,0.0222772007480663,0.002255200415424494
backday,-0.03633052193961932,-5.8946284171382946e-05,-0.013061708221500644
motivated,-0.032044089254599104,-0.014955201683156167,-0.019711627977816407
yougotthis,-0.03631387040597192,0.01653047276872476,-0.0015120849487209472
ifnotyouthenwho,-0.042050972786631925,0.017239253987780135,-0.009556705979829633
pump,-0.03211768402820343,-0.014944156181217031,-0.019768851137556817
hyperrush,-0.03322135687821314,-0.016035792090927963,-0.021585486594120764
myaddiction,-0.035257404840379744,-0.010514913974789262,-0.0206673599095577
peel,-0.03487405594256686,8.591509608885067e-05,-0.012215162005342568
undeniable,-0.033592802885029256,-0.01567461183045856,-0.02162707189385056
youaintseennothingyet,-0.03304028957566092,-0.014833591732470229,-0.02077096915400304
bonedry,-0.03552711409478151,0.0024518096479417824,-0.011735387903580771
dreamchaser,-0.0389315936146793,0.014468796922087412,-0.006125207974736433
destiny,-0.03219232726199806,-0.015099425321413736,-0.019925856756128492
gymdevotion,-0.034772694407601744,-0.012153907514009769,-0.02084924059633513
dexterjacksonsignatureseries,-0.03212910904247695,-0.014751626695833403,-0.01961795445373988
mrolympia,-0.032625095130896016,-0.015218632370116444,-0.02041782885854304
dexsupplements,-0.03438722731354727,-0.013563686255954267,-0.02136026160250432
mrolympia08,-0.03968331985616617,-0.009361077140584064,-0.027128856195591668
blade,-0.033452433769441306,-0.014906591784862302,-0.021433384206401757
dexterjacksonproductions,-0.03671955178483075,-0.01533057020466095,-0.026195675190646875
cowboynation,-0.03666041731742048,-0.00011732692440548791,-0.014018222646485496
dextersupplements,-0.03516065066540547,-0.003359796095444951,-0.015422693354592456
dex,-0.033047559229795034,-0.01552772768786982,-0.021041264413525544
dexter,-0.04323675528880053,-0.029389385588941525,-0.047799202092377466
dexterjackson,-0.03983522464988591,-0.010724687691601462,-0.028752095141605268
bodybyblade,-0.032070913914183104,-0.014944740700660824,-0.019732065181917748
mro,-0.03391508809551106,-0.012420584890879731,-0.019779827393679086
builtbyblade,-0.032638551470158865,-0.014401095757739018,-0.02004394317667945
dexterjacksonclassic,-0.034459800478671074,-0.01373656617919234,-0.021073812576467604
built,-0.03806248601535262,0.009981284900689075,-0.008681087631509415
waybackwednesday,-0.033753874026097884,-0.014620885044856488,-0.02169919719224412
wbw,-0.032765746286917585,-0.013829067524619364,-0.019711978499153356
Repost,-0.04264808112224473,-0.01427534131170167,-0.0334228835751355
missedbutneverfogotten,-0.04264808112224473,-0.01427534131170167,-0.0334228835751355
motivationmonday,-0.04264808112224473,-0.01427534131170167,-0.0334228835751355
mvm,-0.04264808112224473,-0.01427534131170167,-0.0334228835751355
BenWeider.,-0.04215644881771981,-0.015083441912400984,-0.0333524982517526
thefliestgrandpaever,-0.04159583744266632,-0.013743318069705484,-0.031645364855978034
ODeaFightingIrish,-0.04215644881771981,-0.015083441912400984,-0.0333524982517526
LeanWithTheCurve,-0.04215644881771981,-0.015083441912400984,-0.0333524982517526
TrackDays,-0.04215644881771981,-0.015083441912400984,-0.0333524982517526
RainierBeachVikings,-0.04215644881771981,-0.015083441912400984,-0.0333524982517526
GodBlessTexas,-0.04264808112224473,-0.01427534131170167,-0.0334228835751355
PhilHeathClassic,-0.041399718929519845,-0.013630090456604826,-0.031288443259066594
Intraguard,-0.04215644881771981,-0.015083441912400984,-0.0333524982517526
DreamKiller,-0.04264808112224473,-0.01427534131170167,-0.0334228835751355
PhilHeath,-0.04234967095932581,-0.012514726306539225,-0.03175894982673575
RumbleYoungManRumble,-0.042095250186456275,-0.01238680271240624,-0.031310980641476874
TheGift,-0.0386119128673459,-0.011219713842053069,-0.02580544624974065
NationalSiblingDay,-0.04234967095932581,-0.012514726306539225,-0.03175894982673575
brothers,-0.03818430558637393,-0.022169077954343034,-0.03332399644610305
Gratitude,-0.04331912712782185,-0.02002991181711681,-0.038518683497899144
growth,-0.044560288483150946,-0.008666129523620673,-0.0316616436657729
GoForIt,-0.04152468192079845,-0.014850822170856436,-0.032332953108325485
Contribution,-0.04255897603538774,-0.031002307162618554,-0.04520288441471028
YourFutureSelfAppreciatesYou,-0.04018280299861376,-0.03037394275510936,-0.03769891574345983
BrothersInIron,-0.040116133634613124,-0.0254505579502899,-0.03996144520929326
PhilHeathClassic.,-0.04018280299861376,-0.03037394275510936,-0.03769891574345983
BreakingOlympia,-0.03943037003299096,-0.028964709329206206,-0.03626544670436085
philheath,-0.04018280299861376,-0.03037394275510936,-0.03769891574345983
7xMrOlympia,-0.03943037003299096,-0.028964709329206206,-0.03626544670436085
Muscletime,-0.03943037003299096,-0.028964709329206206,-0.03626544670436085
6,-0.03943037003299096,-0.028964709329206206,-0.03626544670436085
15,-0.03943037003299096,-0.028964709329206206,-0.03626544670436085
ILLBEBACK,-0.03943037003299096,-0.028964709329206206,-0.03626544670436085
BEEFCAKE,-0.04018280299861376,-0.03037394275510936,-0.03769891574345983
MRO15,-0.04766270164183014,-0.03863187018401017,-0.05740135287502943
MROLYMPIA,-0.03943037003299096,-0.028964709329206206,-0.03626544670436085
militaryfreshnetwork,-0.039536226268216824,-0.024651183504524183,-0.03855316296872278
military,-0.03997479271900485,-0.03003195768218628,-0.03746759825059491
CURRY,-0.03997479271900485,-0.03003195768218628,-0.03746759825059491
mkphotography,-0.03997479271900485,-0.03003195768218628,-0.03746759825059491
보디빌딩,-0.040116133634613124,-0.0254505579502899,-0.03996144520929326
aesthetic,-0.03997479271900485,-0.03003195768218628,-0.03746759825059491
2018,-0.03997479271900485,-0.03003195768218628,-0.03746759825059491
루틴,-0.03997479271900485,-0.03003195768218628,-0.03746759825059491
proshow,-0.03997479271900485,-0.03003195768218628,-0.03746759825059491
포징,-0.03997479271900485,-0.03003195768218628,-0.03746759825059491
ifbbpro,-0.03997479271900485,-0.03003195768218628,-0.03746759825059491
art,-0.03466881767006515,-0.012348206785871906,-0.020226446354659373
marvelous,-0.03748076636381731,0.03510470502233803,0.012903867283559361
bodybuilder,-0.0343931981001769,-0.014255344646472838,-0.021254137072568447
competition,-0.03650431285153773,0.015800085678443255,-0.000665888807680671
TimGardnerProductions,-0.035836717017168736,-0.00788248868822375,-0.018240655325161476
NPCMelChanceyChampionMuscleClassic,-0.038030150551479784,0.0342559511409926,0.011837114556666953
NPC,-0.035293235648792505,-0.014015769518280308,-0.022262234889840405
Home2SuitesbyHilton,-0.03417463309442526,-0.014314790898251594,-0.021116548119966338
videography,-0.037796323345194976,0.035329623864788745,0.01279591856065085
cbvisuals,-0.036567855993459894,-0.0048145370079212095,-0.01635634810053592
carbonculture,-0.03561550219158995,-0.013935878666231062,-0.02252785962298217
sonya7iii,-0.034997122187795056,-0.014085510561749835,-0.022022445195107286
PLAYMAKER,-0.038862058065482374,0.05310333419494398,0.025188265712116163
brandoncurry,-0.03802145593303647,0.00658568596506241,-0.010025196229391922
destinedforgreatness,-0.04304895883207693,0.05046798535966513,0.01648862343440115
Curry,-0.03615420593679574,0.011898660501978544,-0.0032778890469290366
O15,-0.03431862191736473,-0.013719294524011225,-0.020820439980628026
manymoretocome,-0.04304895883207693,0.05046798535966513,0.01648862343440115
JustMove,-0.03204408925459773,-0.014955201682508325,-0.019711627977693644
JustMove⁣,-0.0346960161602154,-0.017864211022122586,-0.024024032356297777
HappyAprilFools,-0.03816783632364239,-0.023248533972104093,-0.03182247630485948
tbt⁣,-0.03537227087527782,-0.01856550346528361,-0.025039758674060972
chobani,-0.03502094400860461,-0.018088206717755188,-0.024404777984657313
HappyAnniversary,-0.03535166529952011,-0.018939938131276028,-0.025281923237474923
Fitcon,-0.035814462648714636,-0.01898057099931979,-0.02570386501836444
LetsGoooooo,-0.037561962082746404,-0.021790029737713733,-0.03304679088892104
FitCon,-0.035814462648714636,-0.01898057099931979,-0.02570386501836444
TMZ,-0.03589795020433053,-0.019638794639752193,-0.026276906923475757
HappyBirthday,-0.03538402325204293,-0.01903452866694756,-0.02543333877952868
TodaysAGoodDay,-0.032044089254599645,-0.014955201683874713,-0.019711627977026382
YamamotoNutrition,-0.03647017011272765,-0.020282377062848023,-0.027161103394259093
Family,-0.03496349685856343,-0.01847909367661097,-0.024637345973649666
MyMotivation,-0.03260116113428576,-0.015718282961087935,-0.020910820256866112
TeamMonsterEnergy,-0.035814462648714636,-0.01898057099931979,-0.02570386501836444
DragonsLairGym,-0.03589795020433053,-0.019638794639752193,-0.026276906923475757
March27th,-0.0330898022531208,-0.016230751456018083,-0.0214994571581922
GrandOpening,-0.03583377515285406,-0.019513247060693174,-0.026118546714636696
TBT,-0.03583377515285406,-0.019513247060693174,-0.026118546714636696
Legend,-0.034058001813539254,-0.017354224368014294,-0.023050174595651167
FlexWheeler,-0.03535166529952011,-0.018939938131276028,-0.025281923237474923
SeeYaSoonBro,-0.034058001813539254,-0.017354224368014294,-0.023050174595651167
CymruAmByth,-0.033796052235285236,-0.017043319631685313,-0.02261752448302436
StDavidsDay,-0.03693280048578639,-0.021266895429026593,-0.031771087090846556
doyou,-0.036106367786732714,0.029277431742977537,0.00966752331785129
personaldevelopment,-0.03585761591211101,-0.019506171172261222,-0.026093381301091206
lifestylechange,-0.039957529340552536,-0.025164853652784442,-0.03946677833555393
momboss,-0.03455365101515263,-0.017793728855681645,-0.023815518777767757
selfreminder,-0.03484352687391307,-0.022022537455943604,-0.029718077123923534
youareenough,-0.03482479176689899,-0.018310333880847546,-0.024406977104201942
healthiswealth,-0.03310604311620966,-0.010250261091872926,-0.017108744158703535
exercisemotivation,-0.03204408925459824,-0.014955201682474297,-0.019711627977721455
stretchmarks,-0.04402937511055001,-0.03612207737261206,-0.0538312709543448
believeinyou,-0.04402937511055001,-0.03612207737261206,-0.0538312709543448
youmatter,-0.04402937511055001,-0.03612207737261206,-0.0538312709543448
innerstrength,-0.04402937511055001,-0.03612207737261206,-0.0538312709543448
believeinyourself,-0.04402937511055001,-0.03612207737261206,-0.0538312709543448
frozenfood,-0.04402937511055001,-0.03612207737261206,-0.0538312709543448
weightlossinspiration,-0.04402937511055001,-0.03612207737261206,-0.0538312709543448
freshfruit,-0.04402937511055001,-0.03612207737261206,-0.0538312709543448
dontworry,-0.04402937511055001,-0.03612207737261206,-0.0538312709543448
hardworkpaysoffs,-0.04402937511055001,-0.03612207737261206,-0.0538312709543448
celebratelife,-0.04402937511055001,-0.03612207737261206,-0.0538312709543448
proudmama,-0.036632010735772685,-0.022423491398980686,-0.03209108580211221
achieve,-0.037265542553606895,-0.024203502051519485,-0.03462964343108029
newin,-0.04402937511055001,-0.03612207737261206,-0.0538312709543448
investinyourself,-0.04402937511055001,-0.03612207737261206,-0.0538312709543448
staypositive,-0.04402937511055001,-0.03612207737261206,-0.0538312709543448
discipline,-0.04402937511055001,-0.03612207737261206,-0.0538312709543448
