hashtags,x,y
artofmotion,-0.06359930936449947,0.37360596870182794
airchair,-0.07579752795886432,0.6386868056432357
chairdesign,-0.06877507543183684,0.4637279803354947
movementforhealth,-0.07802584614340148,0.6241860490403386
peakperformance,-0.05378840053390971,0.30794598264407014
functionalfitnes,-0.07245107571687988,0.5332512316588089
fitlifestyle,-0.05461138866436607,0.3055103410061547
feet,-0.07176143737792608,0.4956896973108951
yogachallenge,-0.057574140576375415,0.28845708306920337
feelgoodmobility,-0.07579752795886432,0.6386868056432357
matworkchallenge,-0.04786082493562331,0.1673113608301118
flexibilitytraining,-0.07360786872601643,0.6065768669442344
twisting,-0.05616690735173192,0.27862872855528004
dancer,-0.07245107571687988,0.5332512316588089
althlete,-0.058203283974624896,0.32075729640069617
healingjourney,-0.0719541155893704,0.5793962180946509
fitnesslifestyle,-0.07325604925460519,0.5594104936784096
spinemobility,-0.06769401757912413,0.4684158899626262
sidesplits,-0.05693822186474821,0.2670626245812935
standingbalance,-0.06921758106833004,0.5205438790606605
balancetraining,-0.06126120743825693,0.3447313588587289
naturephotography,-0.07657271395623048,0.6020553630794567
healthylifestyle,-0.07325604925460519,0.5594104936784096
beautifuldestinations,-0.06606315414874785,0.4562371018860557
mindbodyspirit,-0.05520880590225879,0.2957396398312203
naturelovers,-0.05695127689554919,0.314236652661673
wellbeing,-0.05930545802792587,0.32659668531789743
functionalmovement,-0.07579752795886432,0.6386868056432357
mountainhiking,-0.06163107908139126,0.37181450584564485
outdoorphotography,-0.061548197803149046,0.39114666486517685
refuel,-0.05930545802792587,0.32659668531789743
warriorpose,-0.059679111988003616,0.3637522340650298
tranquility,-0.0677612267364149,0.5119658650720829
outdooryoga,-0.07067477928117542,0.4934747688504223
pike,-0.0646780746170237,0.4682404665865885
towelworkout,-0.05559274781200487,-0.10252134095656285
pilatesonline,-0.041636084530014376,-0.05075724015347146
yogawheel,-0.05915172771775493,0.012624627077399732
strongwomen,-0.05559274781200487,-0.10252134095656285
pushup,-0.05559274781200487,-0.10252134095656285
pilatespractice,-0.0527478510952443,-0.09269135239810326
rotatorcuffrehab,-0.05559274781200487,-0.10252134095656285
plyometrics,-0.05559274781200487,-0.10252134095656285
beinspired,-0.05915172771775493,0.012624627077399732
shoulderworkout,-0.05559274781200487,-0.10252134095656285
rotatorcuff,-0.05559274781200487,-0.10252134095656285
Marchmatness2021,-0.05559274781200487,-0.10252134095656285
pushupchallenge,-0.04182634040007856,-0.05122242701082869
pilatesring,-0.042443835240516675,0.010343846647231859
athomeworkouts,-0.0527478510952443,-0.09269135239810326
movementismedicine,-0.0527478510952443,-0.09269135239810326
ControlBalance,-0.05559274781200487,-0.10252134095656285
athlete,-0.05559274781200487,-0.10252134095656285
dailyworkouts,-0.04277724823483544,-0.05248134295990457
dailymotivation,-0.0527478510952443,-0.09269135239810326
Rocking,-0.03890233687870602,-0.04076437711646028
moveoftheday,-0.04282305929160909,-0.05519201569693767
mobility,-0.0527478510952443,-0.09269135239810326
pilatesseal,-0.04651554000846603,-0.01971233634994775
pilatescrab,-0.0527478510952443,-0.09269135239810326
fitnesstransformation,-0.05559274781200487,-0.10252134095656285
pilatesinspired,-0.05559274781200487,-0.10252134095656285
pilatesrollup,-0.05559274781200487,-0.10252134095656285
sideplant,-0.045126984325632995,-0.06339430616541111
mindfulmovement,-0.04504330448996551,-0.03016733024514733
yogamat,-0.0527478510952443,-0.09269135239810326
muscleactivation,-0.05559274781200487,-0.10252134095656285
yogacommunity,-0.0527478510952443,-0.09269135239810326
glutework,-0.05559274781200487,-0.10252134095656285
fit,-0.05559274781200487,-0.10252134095656285
pilatesbrasil,-0.05559274781200487,-0.10252134095656285
healthyliving,-0.0527478510952443,-0.09269135239810326
Marchmatness2021-,-0.04302864220410195,-0.055778683261705105
hipcircle,-0.05559274781200487,-0.10252134095656285
functionalmobility,-0.0527478510952443,-0.09269135239810326
functionalstrength,-0.04021876526140105,-0.045732385134723136
pilatesstyle,-0.0527478510952443,-0.09269135239810326
Jackknife,-0.05559274781200487,-0.10252134095656285
movewise,-0.05559274781200487,-0.10252134095656285
"vennball,",-0.0527478510952443,-0.09269135239810326
spinetwist,-0.04134529801282594,-0.0489211559001506
spinestretch,-0.05559274781200487,-0.10252134095656285
pilatespower,-0.040834177532264204,-0.03985683780313934
shoulderbridge,-0.0527478510952443,-0.09269135239810326
Marchmatness,-0.05559274781200487,-0.10252134095656285
bicycle,-0.05559274781200487,-0.10252134095656285
scissors,-0.032044039330403916,-0.014904885723132795
NeckPull,-0.05559274781200487,-0.10252134095656285
neckpull,-0.0527478510952443,-0.09269135239810326
pilatesgermany,-0.05559274781200487,-0.10252134095656285
doublelegkick,-0.0527478510952443,-0.09269135239810326
singlelegkick,-0.0527478510952443,-0.09269135239810326
pilatesbrasil#pilatescommunity,-0.05559274781200487,-0.10252134095656285
pilatesreformer,-0.03483951270316026,-0.01324320135382718
movement,-0.05897409499139749,0.11944474929203155
fitnessaddict,-0.05897409499139749,0.11944474929203155
pilatesswan,-0.05897409499139749,0.11944474929203155
pilatessaw,-0.05605778235730349,0.10391000350807199
corkscrew,-0.051610103656861035,0.07972413852538843
breathe,-0.05897409499139749,0.11944474929203155
powerhouse,-0.03372561561278683,-0.007276255521580005
pilateslifestyle,-0.037780826560728044,0.006074348205070137
sportsrehab,-0.05897409499139749,0.11944474929203155
alignment,-0.05062738679716579,0.07632999012026488
pilatespassion,-0.05556864355917883,0.10073728731821548
balance,-0.05605778235730349,0.10391000350807199
functionalfitness,-0.03204403933040218,-0.014904885722637673
breath,-0.032202169672351115,-0.013262367553763773
,-0.05605778235730349,0.10391000350807199
rollback,-0.05605778235730349,0.10391000350807199
rollikeaball,-0.05605778235730349,0.10391000350807199
legcircles,-0.05605778235730349,0.10391000350807199
Rollover,-0.056230648644047296,0.13843060481619693
structure,-0.052868421864341514,0.0874600280930508
detail,-0.0320440393304024,-0.01490488572290824
form,-0.03517144240290798,0.011986605155348414
RollUp,-0.03171496115324836,-0.014564756363584683
Hundred,-0.03204403933040294,-0.014904885722568368
ruggablepartner,-0.03204403933040429,-0.014904885722904389
allthingsnatal,-0.033194592466414936,-0.016191873087281185
flowingwithkeri,-0.03371314439225879,-0.01676686708588532
homefitness,-0.03371314439225879,-0.01676686708588532
mindbodyconnection,-0.04664640217320641,-0.03309811207669924
ToneyBandsThursday,-0.03371314439225879,-0.01676686708588532
coordination,-0.03371314439225879,-0.01676686708588532
injuryprevention,-0.0331195763832666,-0.01546253791866819
pilatesforeverybody,-0.03204403933040256,-0.014904885723693395
community,-0.03204403933040286,-0.0149048857225541
pilatesplaceyyc,-0.03464397496861566,-0.018379132554064065
matwork,-0.03371314439225879,-0.01676686708588532
toneybandsPPYYC,-0.03171496115324836,-0.014564756363584683
FrontSideBack,-0.04697365747002495,0.1479445714658691
fitnesstraining,-0.04187676311442616,0.07659305088506944
ToneyBands,-0.04670166189645342,0.1481175365152124
PILATESpropFREE,-0.04255367010846686,0.06000187071150077
getfit,-0.05116972902535569,0.18046279878915888
fitlife,-0.0488006861411655,0.12991271836822932
strongabs,-0.04590764146523762,0.07292424720768989
yogablockPPYYC,-0.04245795600035712,0.061312507814758666
doubleproppingpilates,-0.00967015633870563,0.10823794464171142
hopefitnessgear,-0.045324027108986115,0.063673361067629
loopbandPPYYC,-0.04993714750033256,0.1523571020003094
Resistancetraining,-0.04871305097484873,0.1704419396721638
corefitness,-0.03350014035098828,-0.01386759353733371
exercisebands,-0.059098982066851685,0.2614111808503836
fitnessbands,-0.050724958956102274,0.15907757608289155
10minutePPYYC———————————————————————-,-0.04033388423287403,0.05672767247131997
mondaymotivation,-0.042877832181766315,0.09545861344553583
pilatesforgolfers,-0.04433821144225921,0.14160727061491296
pilatesforswimmers,-0.042306246743925746,0.1131171785082093
FitballPPPYYC,-0.040169325910914516,0.0519554500663883
pilatesformen,-0.04069680601391326,0.04618618420197133
physioball,-0.037790863847790165,0.016376330941569518
exerciseball,-0.03723410724498627,0.016859874251956095
strongcore,-0.04011085384760882,0.03318699959162856
pilatesforathletes,-0.041417945057062255,0.040290831100650425
FitballIFIRE,-0.03639698446627424,0.022730210910988192
pilatesfordancers,-0.03294819753047113,-0.01396313027234648
activeliving,-0.036332103831939494,0.03148867129226654
hipflexors,-0.038379660760897695,0.016120913417227583
runners,-0.03583782293178701,0.004643737253745565
miniball,-0.03204403933040147,-0.014904885722613307
workoutathome,-0.03708181508995803,-0.02144608313397362
miniballPPYYC,-0.035681804746623615,-0.019648196701641925
halfmarathon,-0.035681804746623615,-0.019648196701641925
homegym,-0.03708181508995803,-0.02144608313397362
marathontraining,-0.03708181508995803,-0.02144608313397362
getmoving,-0.03708181508995803,-0.02144608313397362
backstrengthening,-0.035339985874377276,-0.019215503464634236
𝟷𝟶𝚏𝚘𝚛𝟷𝟶𝙿𝙿𝚈𝚈𝙲,-0.03708181508995803,-0.02144608313397362
justmove,-0.03708181508995803,-0.02144608313397362
canadafitness,-0.03230124350958971,-0.015137965631365975
fitnessforeveryone,-0.03708181508995803,-0.02144608313397362
youthfitness,-0.035815675487474226,-0.01981597919874623
springtimechallenge,-0.03227481278694462,-0.01514872438323023
10minutePilates,-0.03708181508995803,-0.02144608313397362
MiniballPPYYC,-0.03708181508995803,-0.02144608313397362
doubletroubleprops,-0.035681804746623615,-0.019648196701641925
PILATESpropFREEPPYYC,-0.035339985874377276,-0.019215503464634236
10minutePPYYC,-0.03708181508995803,-0.02144608313397362
sweatcollective,-0.03204403933040235,-0.014904885723141602
womenshealth,-0.04664640217320641,-0.03309811207669924
PILATESpropFree,-0.032940908808307565,-0.013243821751554098
MATPILATES,-0.032044039330405484,-0.01490488572326656
foamroller#foamrollerPPYYC,-0.03390930427750191,-0.013848586369561414
matworkout,-0.032044039330403964,-0.014904885723794508
shoulderstability,-0.03398562852216303,-0.017150901265468962
flexdiscfit,-0.03398562852216303,-0.017150901265468966
fitballPPYYC,-0.03204403933040277,-0.014904885722851223
fitballFIRE,-0.03375012099705691,-0.011839842669667684
10for10PPYYC,-0.0322748127869291,-0.015148724364001763
karenspilatesplace,-0.03204403933040128,-0.014904885722884703
posturefix,-0.03204403933040356,-0.014904885722868598
posture,-0.0322748127869291,-0.0151487243640017
toneybandsppyyc,-0.03398562852216303,-0.017150901265468966
pilateslove,-0.03398562852216303,-0.017150901265468966
fitnessball,-0.032044039330402556,-0.014904885723310307
FoamrollerPPYYC,-0.036454509971429176,-0.023935172951088574
pilatespropfree,-0.03204403933040222,-0.014904885723390467
10minuteworkout,-0.03398562852216303,-0.017150901265468966
poteriorchain,-0.03252220739417066,-0.015421637415755302
ToningBall,-0.03233909223440491,-0.015211549384923239
ToningballPPYYC,-0.03264912289397026,-0.015558474615771629
10MinutePPYYC,-0.03204403933040225,-0.01490488572272446
MagicCircle,-0.03272311786108723,-0.015635477581012594
BeginnersPPYYC,-0.03495038619190321,-0.021945109168501703
MagicCircleMonday,-0.03234127446721472,-0.015337487490519056
beginnerpilates,-0.03612200270083528,0.013086594407437216
magiccirclePPYYC,-0.035160157083678326,-0.018564012789027372
ModifiedPilates,-0.035160157083678326,-0.018564012789027372
FitBallFriday,-0.03461551099398037,-0.017875131218042118
FitBallPPYYC,-0.032044039330401466,-0.014904885722775372
PilatesFitBallMagic,-0.035096723157880386,-0.018111906277904523
fitballworkout,-0.035160157083678326,-0.018564012789027372
Doubletroubleprops,-0.03404159253116501,-0.0172582948918603
FITBallFIRE,-0.03460829334578252,-0.017893205322509324
PILATESBALL,-0.035096723157880386,-0.018111906277904523
𝙿𝚒𝚕𝚊𝚝𝚎𝚜𝗣𝗿𝗼𝗽FREE,-0.035160157083678326,-0.018564012789027372
workoutfromhome,-0.03308879155309274,-0.01577078929022487
fridayfitness,-0.035160157083678326,-0.018564012789027372
beginnersPPYYC,-0.032344740122844655,-0.015231503259161021
beginnerspilates,-0.03317009634092244,-0.01562648107324326
FitBallFire,-0.03317009634092244,-0.01562648107324326
stabilitychallenge,-0.03460829334578252,-0.017893205322509324
PilatesPowerTribe,-0.0350942854321741,-0.018019351156562606
beginnerworkout,-0.03317009634092244,-0.01562648107324326
planking,-0.03230239804476112,-0.015182282372084311
fitballfirePPYYC,-0.03238188133633571,-0.015272040630928206
plankingaroundtheworld,-0.03259279820387784,-0.015544253172065156
PilatespropFREE,-0.03235975558480398,-0.015241995715719764
intermediatepilates,-0.03309895326962783,-0.015880578287338968
smartmovement,-0.03204403933040297,-0.014904885723724334
backhealth,-0.03204403933040236,-0.014904885723138259
backfit,-0.032044039330402965,-0.014904885723082796
maplepolePPYYC———————————————————————,-0.032812283655502095,-0.01574713542176069
gentlepilates,-0.03227481278693082,-0.015148724382788727
stretch,-0.03204403933040345,-0.01490488572336623
pilatesforbeginners,-0.03279217367837232,-0.015729697631196225
funfitfamilytime,-0.033782042320913155,-0.01554970894317693
FitballFire,-0.032326020448506146,-0.015204070225450624
yycfit,-0.03204403933040344,-0.014904885723287265
yycfitness,-0.03405383265051103,-0.016725156933819207
PILATESpropFreePPYYC,-0.032044039330402,-0.014904885723469851
FitBallFIRE,-0.03338502126514062,-0.016369545856149026
planking#homefitness,-0.03223065049767299,-0.015101715486884684
flexdisc,-0.03227481278695623,-0.01514872437142757
minifoamroller,-0.03227481278695623,-0.015148724371427565
foamrollerPPYYC,-0.03204403933040402,-0.014904885722602033
10mInutePPYYC,-0.03204403933040508,-0.01490488572315853
piyo,-0.03253865470050269,-0.015431857937245951
yogalates,-0.03281228365550215,-0.015747135421745443
Workoutwear,-0.032230650497673,-0.015101715486885057
frontsideback,-0.0326423312038401,-0.015560920930451964
ToneYBands,-0.032044039330403354,-0.01490488572335416
MagicCircLePPYYC,-0.032812283655502046,-0.015747135421773632
FitballFirePPYYC,-0.032044039330401994,-0.014904885723315645
10minuteppyyc,-0.032201264375993896,-0.015085776367253355
MarchMatness2021,-0.03204403933040305,-0.01490488572311933
matchmatness,-0.03229037236438408,-0.015165632927201252
resistanceband,-0.03232602044850613,-0.015204070225411011
therabandPPYYC,-0.03338502126514062,-0.016369545856149026
exercisesband,-0.03405760266819998,-0.01581936920380705
stability,0.21186076048732547,-0.006644965718563699
BALANCE,-0.032265694492891205,-0.01513710825786213
PilatespropFREEPPYYC,-0.03204403933040301,-0.014904885723764432
traincentr,-0.03204403933040364,-0.014904885722493311
centr,-0.03232012090395007,-0.015196971763783599
goldcoast,-0.03338502126514062,-0.016369545856149026
workout,-0.03232012090395005,-0.015196971763781505
noequipmentworkout,-0.03171496115324836,-0.014564756363584683
pilatestravels,-0.0320440393304039,-0.014904885723628917
havefun,-0.0320440393304033,-0.01490488572293409
behappy,-0.032739436273668474,-0.01457077032106343
