Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x )
Amanda Lee,amandaeliselee,9305290,2017-06-07 21:46:30 EDT,2017-06-07,21:46:30,Photo,"300,606",296784,3822,0,https://www.instagram.com/p/BVD4cvbD2bs/,https://www.instagram.com/p/BVD4cvbD2bs/,https://scontent.xx.fbcdn.net/v/t51.2885-15/18888384_488387464838627_7542560306669551616_n.jpg?_nc_cat=106&_nc_ohc=HhI822Sfb_AAX9AMFec&_nc_ht=scontent.xx&oh=56949080287aeb63d11f5abb1ee8cf70&oe=5E752ECB,,picture me rolling 💨 @aloyoga,,,,1.31
Amanda Lee,amandaeliselee,9278766,2017-06-05 17:42:34 EDT,2017-06-05,17:42:34,Photo,"305,953",302566,3387,0,https://www.instagram.com/p/BU-S8TXDXI0/,https://www.instagram.com/p/BU-S8TXDXI0/,https://scontent.xx.fbcdn.net/v/t51.2885-15/18723497_468118983531451_4993292892014379008_n.jpg?_nc_cat=111&_nc_ohc=c7H_A4mFShoAX8cqVXI&_nc_ht=scontent.xx&oh=80b588ff5c35479dc58e432206a29ad8&oe=5E897579,,🐾🐾,,,,1.34
Amanda Lee,amandaeliselee,9135248,2017-05-25 21:07:37 EDT,2017-05-25,21:07:37,Photo,"276,290",273621,2669,0,https://www.instagram.com/p/BUiVqhNjaKf/,https://www.instagram.com/p/BUiVqhNjaKf/,https://scontent.xx.fbcdn.net/v/t51.2885-15/18581161_761446800693169_3620281251522412544_n.jpg?_nc_cat=107&_nc_ohc=2Z9vgF_STc4AX_G3hiu&_nc_ht=scontent.xx&oh=5341a9c39e902a7bf99b69de8461372c&oe=5E85A538,,So I want to give back to my followers and give away 3 pairs of leggings from my new line! 🤗 To enter just tag 4 girlfriends in this pic👇🏻💕You can enter as many times as you like just tag different friends each time. Good luck! 🤞🏻✨ UPDATE: Congrats to winner @charismabarling 🎉🎉🎉,,,,1.21
Amanda Lee,amandaeliselee,9090994,2017-05-21 14:09:08 EDT,2017-05-21,14:09:08,Photo,"272,001",268315,3686,0,https://www.instagram.com/p/BUXSl7wjm30/,https://www.instagram.com/p/BUXSl7wjm30/,https://scontent.xx.fbcdn.net/v/t51.2885-15/18645071_841288069356827_1638043356384722944_n.jpg?_nc_cat=104&_nc_ohc=kp-Ue4Szhz0AX8usYio&_nc_ht=scontent.xx&oh=da5598439077a2d72b6e1662a18e7617&oe=5E8792D1,,👋🏻,,,,1.19
Amanda Lee,amandaeliselee,9030604,2017-05-16 17:39:42 EDT,2017-05-16,17:39:42,Photo,"408,021",400992,7029,0,https://www.instagram.com/p/BUKyt43jift/,https://www.instagram.com/p/BUKyt43jift/,https://scontent.xx.fbcdn.net/v/t51.2885-15/18512585_545230122532299_5733919178545430528_n.jpg?_nc_cat=105&_nc_ohc=ubtNOjH4F3IAX8bnc3a&_nc_ht=scontent.xx&oh=6feb4d37b103ec52acf9e5450f74d054&oe=5E7303A3,,😁,,,,1.78
Amanda Lee,amandaeliselee,8959065,2017-05-10 16:34:02 EDT,2017-05-10,16:34:02,Photo,"297,105",292722,4383,0,https://www.instagram.com/p/BT7ObpljtTx/,https://www.instagram.com/p/BT7ObpljtTx/,https://scontent.xx.fbcdn.net/v/t51.2885-15/18380663_1320438378009366_5770487728399450112_n.jpg?_nc_cat=108&_nc_ohc=9DcyMQOZmS8AX_rQ8-h&_nc_ht=scontent.xx&oh=2b40a0a6e08ab6771d33a79d05415385&oe=5E75889D,,🌴,,,,1.3
Amanda Lee,amandaeliselee,11980204,2017-04-30 15:27:17 EDT,2017-04-30,15:27:17,Photo,"235,715",233237,2478,0,https://www.instagram.com/p/BThW2A7DC8G/,https://www.instagram.com/p/BThW2A7DC8G/,https://scontent.xx.fbcdn.net/v/t51.2885-15/18161097_594223597447332_5980995165181968384_n.jpg?_nc_cat=100&_nc_ohc=w6x-1DufUfkAX_dnb_K&_nc_ht=scontent.xx&oh=864636f3ab13e3b06a12a528c74228ae&oe=5E74CBE8,,Blonde Ariel 💫,,,,1.03
Amanda Lee,amandaeliselee,8747140,2017-04-24 19:45:03 EDT,2017-04-24,19:45:03,Photo,"297,983",293344,4639,0,https://www.instagram.com/p/BTSXko9D9v-/,https://www.instagram.com/p/BTSXko9D9v-/,https://scontent.xx.fbcdn.net/v/t51.2885-15/18013100_463070427369591_4857682967545249792_n.jpg?_nc_cat=104&_nc_ohc=GvZ3dxxm-q4AX8fffme&_nc_ht=scontent.xx&oh=1ea6a0dad28ea03c50e15838874f7b3d&oe=5E8CD353,,Being a little extra in Venice today,,,,1.3
Amanda Lee,amandaeliselee,8395726,2017-03-31 15:01:46 EDT,2017-03-31,15:01:46,Photo,"269,022",265018,4004,0,https://www.instagram.com/p/BSUEE1Xjn-R/,https://www.instagram.com/p/BSUEE1Xjn-R/,https://scontent.xx.fbcdn.net/v/t51.2885-15/17493963_860930497381503_394930686772903936_n.jpg?_nc_cat=102&_nc_ohc=ZzbcwKm-464AX_ywirM&_nc_ht=scontent.xx&oh=b515932273821dae5a25fcd6314426ca&oe=5E75ED08,,Set from @aloyoga 💖,,,,1.18
Amanda Lee,amandaeliselee,8277980,2017-03-24 18:19:02 EDT,2017-03-24,18:19:02,Photo,"309,274",303360,5914,0,https://www.instagram.com/p/BSCZFhFDxoi/,https://www.instagram.com/p/BSCZFhFDxoi/,https://scontent.xx.fbcdn.net/v/t51.2885-15/17439403_1269110849841256_3576095276521226240_n.jpg?_nc_cat=111&_nc_ohc=zpsjAlI1GgQAX9DENsw&_nc_ht=scontent.xx&oh=8992b90bf2439af231fbfe9af5b50c4a&oe=5E8B9903,,Chillin ❤️,,,,1.35
Amanda Lee,amandaeliselee,8083709,2017-03-14 20:19:11 EDT,2017-03-14,20:19:11,Photo,"253,508",250051,3457,0,https://www.instagram.com/p/BRo24xOjV9C/,https://www.instagram.com/p/BRo24xOjV9C/,https://scontent.xx.fbcdn.net/v/t51.2885-15/17333113_709734845867550_1731991303513702400_n.jpg?_nc_cat=102&_nc_ohc=oIqxN5r1-agAX8UOP3t&_nc_ht=scontent.xx&oh=9424f2d9bc4d26791171d8109fee03f0&oe=5E8846FF,,I'm loving @1stphorm Masterbrain! I've noticed a huge change in my mood since I started using it. I have a tendancy to jump around a lot mentally and it helps me stay focused to get my shit done daily🙇🏼‍♀️#1stphorm #ad,,,,1.11
Amanda Lee,amandaeliselee,8066472,2017-03-13 19:43:58 EDT,2017-03-13,19:43:58,Photo,"341,427",335683,5744,0,https://www.instagram.com/p/BRmOEERjGm7/,https://www.instagram.com/p/BRmOEERjGm7/,https://scontent.xx.fbcdn.net/v/t51.2885-15/17125718_1858797321045852_6312503238125944832_n.jpg?_nc_cat=105&_nc_ohc=adBFeRSjELoAX8rs8LU&_nc_ht=scontent.xx&oh=2e6488899d8ec18619e04b5d012d68ae&oe=5E85CE3D,,Hey Sunshine ☀️,,,,1.49
Amanda Lee,amandaeliselee,7834544,2017-03-01 11:52:41 EST,2017-03-01,11:52:41,Photo,"285,142",280711,4431,0,https://www.instagram.com/p/BRGldKRjUQX/,https://www.instagram.com/p/BRGldKRjUQX/,https://scontent.xx.fbcdn.net/v/t51.2885-15/16908143_1137152296393392_1638941068974096384_n.jpg?_nc_cat=109&_nc_ohc=RzhaCLO2UlEAX8-mo6Y&_nc_ht=scontent.xx&oh=5d0e3803e85795e88c3063d17380e89e&oe=5E746BEA,,Morning babies 🌻,,,,1.25
Amanda Lee,amandaeliselee,7723624,2017-02-24 21:22:34 EST,2017-02-24,21:22:34,Photo,"332,179",326323,5856,0,https://www.instagram.com/p/BQ6ustOjGqj/,https://www.instagram.com/p/BQ6ustOjGqj/,https://scontent.xx.fbcdn.net/v/t51.2885-15/16465062_1299254620142157_8975566111936348160_n.jpg?_nc_cat=108&_nc_ohc=UiVLiUP8zoYAX_rKLLj&_nc_ht=scontent.xx&oh=53ce3c080b882ffd38fe3e5e32f16b6a&oe=5E8602BA,,Mermaid life 💛✨,,,,1.45
Amanda Lee,amandaeliselee,7285048,2017-01-25 02:09:23 EST,2017-01-25,02:09:23,Photo,"340,285",333318,6967,0,https://www.instagram.com/p/BPra4YAjafX/,https://www.instagram.com/p/BPra4YAjafX/,https://scontent.xx.fbcdn.net/v/t51.2885-15/16123857_1819869748267540_8413368615310458880_n.jpg?_nc_cat=105&_nc_ohc=cTMv_2GQPV0AX8snzL1&_nc_ht=scontent.xx&oh=dca3d560a7112998fa30658b7d311a93&oe=5E8CBF96,,Straight from Snapchat 🙈🛁,,,,1.49
Amanda Lee,amandaeliselee,7196524,2017-01-19 22:39:08 EST,2017-01-19,22:39:08,Photo,"101,543",99748,1795,0,https://www.instagram.com/p/BPeK2BzD-is/,https://www.instagram.com/p/BPeK2BzD-is/,https://scontent.xx.fbcdn.net/v/t51.2885-15/16122753_1835784080029686_4900692739982622720_n.jpg?_nc_cat=101&_nc_ohc=OmeH3ZQ8UAoAX8mDIO1&_nc_ht=scontent.xx&oh=1d12a972650014c8025a122d3beaf157&oe=5E751B1D,,Thank you @cosmopolitan for naming me #1 most bubblelicious booty on the gram 🍑🙏🏻😝,,,,-2.25
Amanda Lee,amandaeliselee,6813120,2016-12-27 19:36:08 EST,2016-12-27,19:36:08,Photo,"291,363",286604,4759,0,https://www.instagram.com/p/BOinnoaDqfg/,https://www.instagram.com/p/BOinnoaDqfg/,https://scontent.xx.fbcdn.net/v/t51.2885-15/15624814_244860769268750_814174925710426112_n.jpg?_nc_cat=104&_nc_ohc=k_qArx6fcFwAX_u7Elg&_nc_ht=scontent.xx&oh=0ac5a642d80ccbb57db3b0397a50245e&oe=5E866382,,"🙆🏼
-
Bikini: @twentysauce",,,,1.27
Amanda Lee,amandaeliselee,6736707,2016-12-22 14:27:04 EST,2016-12-22,14:27:04,Photo,"304,148",298641,5507,0,https://www.instagram.com/p/BOVMRgLDw1T/,https://www.instagram.com/p/BOVMRgLDw1T/,https://scontent.xx.fbcdn.net/v/t51.2885-15/15539065_136325420191375_4420392250987511808_n.jpg?_nc_cat=107&_nc_ohc=0N6Id_sNI6sAX9j1_z0&_nc_ht=scontent.xx&oh=092eadfd9dd1eac2e148c37c47b6853d&oe=5E87A99F,,A lil throwback,,,,1.33
Amanda Lee,amandaeliselee,6571090,2016-12-12 13:39:52 EST,2016-12-12,13:39:52,Photo,"202,610",199587,3023,0,https://www.instagram.com/p/BN7W7GujWQb/,https://www.instagram.com/p/BN7W7GujWQb/,https://scontent.xx.fbcdn.net/v/t51.2885-15/15534718_1166205663456390_1115731412855554048_n.jpg?_nc_cat=102&_nc_ohc=kuPls-lZy9cAX9uK8HS&_nc_ht=scontent.xx&oh=25293f0f5a9fd5437d2103de01070ab5&oe=5E869B1B,,2017 autographed Calendar Christmas sale now!🎄🎁🎅🏻Link in bio 🤗,,,,-1.13
Amanda Lee,amandaeliselee,6403054,2016-12-02 13:04:23 EST,2016-12-02,13:04:23,Photo,"243,877",240842,3035,0,https://www.instagram.com/p/BNhi6gvDGH4/,https://www.instagram.com/p/BNhi6gvDGH4/,https://scontent.xx.fbcdn.net/v/t51.2885-15/15275565_220892398338333_613192901756715008_n.jpg?_nc_cat=102&_nc_ohc=TkS6Gn38gXkAX-Jwh08&_nc_ht=scontent.xx&oh=80f5ee3d5923cd966e671e6a40d12ae6&oe=5E769DE7,,mom jeans,,,,1.07
Amanda Lee,amandaeliselee,6373289,2016-11-30 16:55:31 EST,2016-11-30,16:55:31,Video,"130,617",127921,2696,2193907,https://www.instagram.com/p/BNczxhcD_IY/,https://www.instagram.com/p/BNczxhcD_IY/,https://scontent.cdninstagram.com/t51.2885-15/s640x640/e15/15276598_213995475677815_5716803201294925824_n.jpg?ig_cache_key=MTM5NTIxNzY4ODEwODcyNDc2MA%3D%3D.2,,"Hey guys workout plans are finally available! Link in bio! 💪🏻💕
-
As always I drink my @womensbest vegan protein in cappuccino after my workouts to help build muscle. Use code AMANDA10 for a discount 👌🏻
- 
Abs and booty TRX workout : plank pike 12 reps, side to side squat 20 reps, advanced plank pike 10 reps #womensbest",,,,1.96
Amanda Lee,amandaeliselee,6324798,2016-11-27 20:22:40 EST,2016-11-27,20:22:40,Photo,"230,774",228135,2639,0,https://www.instagram.com/p/BNVdGH1DbL3/,https://www.instagram.com/p/BNVdGH1DbL3/,https://scontent.xx.fbcdn.net/v/t51.2885-15/15259163_140692956411512_8539426399369297920_n.jpg?_nc_cat=102&_nc_ohc=uNXVHChhZH0AX8BxdFU&_nc_ht=scontent.xx&oh=fa730e288c47fbb5498bda836b830a04&oe=5E777A02,,Favorite weather ☁️☁️,,,,1.01
Amanda Lee,amandaeliselee,6308332,2016-11-26 14:12:19 EST,2016-11-26,14:12:19,Photo,"95,574",94482,1092,0,https://www.instagram.com/p/BNSN6yGjtZB/,https://www.instagram.com/p/BNSN6yGjtZB/,https://scontent.xx.fbcdn.net/v/t51.2885-15/15035555_660027124171216_8042402901156429824_n.jpg?_nc_cat=107&_nc_ohc=m4JERjHrn7EAX-0gABZ&_nc_ht=scontent.xx&oh=eae1029a2303ffa1751604594ee76430&oe=5E8CEA27,,"Omg I'm so excited to finally release my home based booty workout plan! 💪🏻🤗
-
My 6 week booty building program includes all of the exercises that I do personally along with my favorite diet tips and workout secrets, complete with personal email access to me 📩😊 www.amandaeliselee.me Link in bio💕",,,,-2.39
Amanda Lee,amandaeliselee,6148364,2016-11-17 20:42:43 EST,2016-11-17,20:42:43,Photo,"230,688",228071,2617,0,https://www.instagram.com/p/BM7vcS4DjJL/,https://www.instagram.com/p/BM7vcS4DjJL/,https://scontent.xx.fbcdn.net/v/t51.2885-15/15043804_750931511721484_5779847926721282048_n.jpg?_nc_cat=101&_nc_ohc=6BPSm0k7lDUAX-2cIF9&_nc_ht=scontent.xx&oh=7a996634a4dec4da8082e385d17e4447&oe=5E74A684,,This sunset tho 🌤,,,,1.01
Amanda Lee,amandaeliselee,5976390,2016-11-06 20:32:52 EST,2016-11-06,20:32:52,Photo,"238,888",235406,3482,0,https://www.instagram.com/p/BMfZkgSjRAv/,https://www.instagram.com/p/BMfZkgSjRAv/,https://scontent.xx.fbcdn.net/v/t51.2885-15/14733715_258686454534674_2396380361467625472_n.jpg?_nc_cat=103&_nc_ohc=50lvSPIXGacAX8YALfr&_nc_ht=scontent.xx&oh=6d84d9e3d7e6536c42be9570c6cd062e&oe=5E888007,,Still no Fall weather here 🌴☀️ Hope everyone had a nice weekend!,,,,1.04
Amanda Lee,amandaeliselee,5880972,2016-10-31 21:57:19 EDT,2016-10-31,21:57:19,Photo,"211,145",208632,2513,0,https://www.instagram.com/p/BMP_mS1jg_I/,https://www.instagram.com/p/BMP_mS1jg_I/,https://scontent.xx.fbcdn.net/v/t51.2885-15/14677393_257399644662455_7347464333531545600_n.jpg?_nc_cat=100&_nc_ohc=nPaL8N_QxEIAX-gOgq_&_nc_ht=scontent.xx&oh=ab0ad527db9eac45c4a30b5cfad8b926&oe=5E73E56B,,Still obsessed with the results from my @flattummytea makeover 💚🤗 #nomorebloat #flattummy #ad,,,,-1.08
Amanda Lee,amandaeliselee,5688937,2016-10-17 23:36:40 EDT,2016-10-17,23:36:40,Video,"145,080",142799,2281,2410911,https://www.instagram.com/p/BLsH1ydjcyP/,https://www.instagram.com/p/BLsH1ydjcyP/,https://scontent.cdninstagram.com/t51.2885-15/s640x640/e15/14659224_1659741437600619_7127798042199064576_n.jpg?ig_cache_key=MTM2MzQ5OTI2OTgyNzE4NTgwNw%3D%3D.2,,"Posted this resistance band workout on snapchat today. They are great to use at home when you can't make it to the gym. 
Jump squats- 20reps, Side to side squats- 20reps, Lunge in place holding band -15reps/each side💪🏻
Drinking @womensbest pre-workout for extra energy and motivation. Use code AMANDA10 for a discount on anything #womensbest 💕",,,,2.18
Amanda Lee,amandaeliselee,5614118,2016-10-10 15:45:21 EDT,2016-10-10,15:45:21,Photo,"259,937",254519,5418,0,https://www.instagram.com/p/BLZQVi-D1wF/,https://www.instagram.com/p/BLZQVi-D1wF/,https://scontent.xx.fbcdn.net/v/t51.2885-15/14482219_350645741941597_5633477421253525504_n.jpg?_nc_cat=109&_nc_ohc=YOinybwhGPQAX-z7-bJ&_nc_ht=scontent.xx&oh=4b390067cb7be343543fba598726c574&oe=5E75F5F8,,Blondie 👧🏼❤️,,,,1.14
Amanda Lee,amandaeliselee,5582283,2016-10-07 12:58:51 EDT,2016-10-07,12:58:51,Photo,"223,172",219134,4038,0,https://www.instagram.com/p/BLRO5ddDH8H/,https://www.instagram.com/p/BLRO5ddDH8H/,https://scontent.xx.fbcdn.net/v/t51.2885-15/14582496_1597695373860827_4459401695180357632_n.jpg?_nc_cat=100&_nc_ohc=DHx7JAnHA3UAX_WzlWw&_nc_ht=scontent.xx&oh=6737ee89a319f4341ac70ecedb7bee52&oe=5E89F7B2,,,,,,-1.02
Amanda Lee,amandaeliselee,5523917,2016-10-02 13:23:02 EDT,2016-10-02,13:23:02,Photo,"211,653",209267,2386,0,https://www.instagram.com/p/BLEZsQCDZbb/,https://www.instagram.com/p/BLEZsQCDZbb/,https://scontent.xx.fbcdn.net/v/t51.2885-15/14373973_632142633614413_1109495219126009856_n.jpg?_nc_cat=100&_nc_ohc=pBkE4lebAHcAX_AKCNT&_nc_ht=scontent.xx&oh=c61880c81d91179c721957a876aa4ca7&oe=5E8795C3,,🌼,,,,-1.08
Amanda Lee,amandaeliselee,5264358,2016-09-09 15:45:31 EDT,2016-09-09,15:45:31,Photo,"203,258",200510,2748,0,https://www.instagram.com/p/BKJbtsajcIC/,https://www.instagram.com/p/BKJbtsajcIC/,https://scontent.xx.fbcdn.net/v/t51.2885-15/14280601_1156937474365743_808088928_n.jpg?_nc_cat=104&_nc_ohc=Jvunw099pDwAX9Tiq20&_nc_ht=scontent.xx&oh=315740742d1396e77f253270eba86e17&oe=5E875196,,👼🏼,,,,-1.12
Amanda Lee,amandaeliselee,5174519,2016-08-31 13:17:29 EDT,2016-08-31,13:17:29,Photo,"273,515",268153,5362,0,https://www.instagram.com/p/BJx_nl0DmHP/,https://www.instagram.com/p/BJx_nl0DmHP/,https://scontent.xx.fbcdn.net/v/t51.2885-15/14099441_578204042382066_511334417_n.jpg?_nc_cat=109&_nc_ohc=HI4_pJRgZZgAX9DC73U&_nc_ht=scontent.xx&oh=bdb44e136f0f5188c31c2be6a420b640&oe=5E73C5E0,,Waiting on you ✨ @ryanastamendiphotography,,,,1.2
Amanda Lee,amandaeliselee,4923618,2016-08-10 22:24:55 EDT,2016-08-10,22:24:55,Photo,"182,136",180533,1603,0,https://www.instagram.com/p/BI85kqKDJkE/,https://www.instagram.com/p/BI85kqKDJkE/,https://scontent.xx.fbcdn.net/v/t51.2885-15/13744030_297011153991298_243707811_n.jpg?_nc_cat=108&_nc_ohc=JQCTlB6iOuQAX_flo-J&_nc_ht=scontent.xx&oh=9d7d4767ebc018e2759a86030d748157&oe=5E87F691,,✌🏻️💂🏻,,,,-1.26
Amanda Lee,amandaeliselee,4879715,2016-08-07 14:36:55 EDT,2016-08-07,14:36:55,Photo,"221,407",216246,5161,0,https://www.instagram.com/p/BI0VoWSDtKY/,https://www.instagram.com/p/BI0VoWSDtKY/,https://scontent.xx.fbcdn.net/v/t51.2885-15/13774336_228731654188082_1297933259_n.jpg?_nc_cat=108&_nc_ohc=qnolA88dtDYAX9urcnp&_nc_ht=scontent.xx&oh=e4cb520bf8ff87a4a8fe1d00db47c5a7&oe=5E752690,,"Bikini giveaway! I'm giving away some super cute bikinis from @boutinela! To enter, just comment on this pic 🤗 #boutinelababe UPDATE: Congrats to winner @alanamckinnon!",,,,-1.03
Amanda Lee,amandaeliselee,4744993,2016-07-29 13:41:25 EDT,2016-07-29,13:41:25,Photo,"210,282",206820,3462,0,https://www.instagram.com/p/BIdEIADjjiy/,https://www.instagram.com/p/BIdEIADjjiy/,https://scontent.xx.fbcdn.net/v/t51.2885-15/13744278_1770005993242989_46081686_n.jpg?_nc_cat=100&_nc_ohc=tws07hwX6vQAX-3maCs&_nc_ht=scontent.xx&oh=401ebb2e1281b3097c208967fdc91006&oe=5E8A402F,,Sometimes you just have to embrace a weird tan line,,,,-1.09
Amanda Lee,amandaeliselee,4620368,2016-07-21 13:58:49 EDT,2016-07-21,13:58:49,Video,"89,050",87786,1264,1592007,https://www.instagram.com/p/BIIfwbkj_xg/,https://www.instagram.com/p/BIIfwbkj_xg/,https://scontent.cdninstagram.com/t51.2885-15/s640x640/e15/13721216_1249771455043047_1149039652_n.jpg?ig_cache_key=MTI5OTQyODE2MDA3NzU2MDkyOA%3D%3D.2,,"Drinking my @womensbest Vegan protein shake during leg day to help build lean muscle 💪🏻💪🏻 Use code AMANDA10 for a discount #womensbest 💕
Landmine bar squats 10reps/3sets, landmine bar split squat with shoulder press 8reps/3sets",,,,1.34
Amanda Lee,amandaeliselee,4577234,2016-07-19 13:44:47 EDT,2016-07-19,13:44:47,Photo,"175,052",173112,1940,0,https://www.instagram.com/p/BIDUj8fjgM7/,https://www.instagram.com/p/BIDUj8fjgM7/,https://scontent.xx.fbcdn.net/v/t51.2885-15/13737104_1155498161176252_2080000014_n.jpg?_nc_cat=109&_nc_ohc=-Cut6GssRpEAX9Y4mTc&_nc_ht=scontent.xx&oh=fa71d774b3f9e267242550c21a0cd808&oe=5E87E2F0,,,,,,-1.31
Amanda Lee,amandaeliselee,4464106,2016-07-13 21:51:15 EDT,2016-07-13,21:51:15,Photo,"152,410",150790,1620,0,https://www.instagram.com/p/BH0vdpzjllz/,https://www.instagram.com/p/BH0vdpzjllz/,https://scontent.xx.fbcdn.net/v/t51.2885-15/13696947_1800199346933077_1013060673_n.jpg?_nc_cat=102&_nc_ohc=tJzddFjwOEoAX815N4C&_nc_ht=scontent.xx&oh=e9d8fa8caedae95e14e308c070c6635e&oe=5E8897EB,,"🌤
Bikini: @yandy",,,,-1.5
